read_id1,read_id2
pos127872_131557_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/110721/3696_7791,pos133064_136120_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/37259/374_4913
pos43338_40249_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/110905/0_12659,pos48508_40249_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/34065/0_13257
pos43338_40249_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/110905/0_12659,pos42490_40250_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/49264/0_11618
pos43338_40249_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/110905/0_12659,pos35921_28226_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/70024/0_10835
pos43338_40249_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/110905/0_12659,pos48186_40248_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/124547/0_12820
pos43338_40249_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/110905/0_12659,pos35921_33714_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/17826/0_7832
pos43338_40249_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/110905/0_12659,pos35921_26280_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/22806/0_14473
pos43338_40249_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/110905/0_12659,pos39811_37733_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/150947/0_3987
pos43338_40249_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/110905/0_12659,pos37629_36325_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/86403/0_5328
pos43338_40249_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/110905/0_12659,pos35921_32976_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/66897/4547_14301
pos43338_40249_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/110905/0_12659,pos26272_28997_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/37437/0_6734
pos43338_40249_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/110905/0_12659,pos55642_47629_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/122896/0_9839
pos43338_40249_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/110905/0_12659,pos77202_84318_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/35341/0_7414
pos43338_40249_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/110905/0_12659,pos75933_80808_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/79418/6594_16395
pos133694_137778_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111646/6403_16477,pos133969_138824_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/64743/7266_12364
pos133694_137778_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111646/6403_16477,pos133828_137323_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/124295/3752_12070
pos133694_137778_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111646/6403_16477,pos133971_139951_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/10325/3574_9719
pos133694_137778_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111646/6403_16477,pos134539_140158_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/82931/851_13193
pos133694_137778_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111646/6403_16477,pos140447_144152_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/80500/5745_10601
pos133694_137778_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111646/6403_16477,pos140447_142549_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/115504/0_4130
pos133694_137778_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111646/6403_16477,pos135928_140158_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/29459/0_4641
pos133694_137778_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111646/6403_16477,pos140452_146021_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/8793/8685_16978
pos133694_137778_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111646/6403_16477,pos137109_140134_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/43957/0_4750
pos133694_137778_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111646/6403_16477,pos136142_140158_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/55621/0_6447
pos133694_137778_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111646/6403_16477,pos133057_135284_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/124125/1117_7065
pos133694_137778_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111646/6403_16477,pos144591_147338_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/144552/1447_5250
pos133694_137778_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111646/6403_16477,pos137476_140158_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/41890/0_5102
pos133694_137778_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111646/6403_16477,pos135907_140158_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/59556/0_5921
pos133694_137778_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111646/6403_16477,pos137565_139391_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/110709/0_5819
pos230301_236851_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111783/0_8557,pos232214_236857_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/109513/0_8887
pos230301_236851_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111783/0_8557,pos236843_242332_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/9502/315_11049
pos230301_236851_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111783/0_8557,pos233208_236854_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/30148/0_9156
pos230301_236851_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111783/0_8557,pos231158_234202_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113303/0_3115
pos230301_236851_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111783/0_8557,pos230738_233916_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/32681/0_3386
pos230301_236851_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111783/0_8557,pos232564_236009_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/53204/0_9684
pos230301_236851_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111783/0_8557,pos236838_241072_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/52011/0_12406
pos230301_236851_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111783/0_8557,pos225671_230633_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/8275/0_8795
pos230301_236851_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111783/0_8557,pos236846_239192_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/74763/0_7476
pos230301_236851_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/111783/0_8557,pos226898_231320_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/155742/0_4451
pos69955_73265_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/112450/0_10117,pos63570_66870_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/139920/0_7727
pos69955_73265_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/112450/0_10117,pos66979_70770_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/23412/200_7629
pos69955_73265_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/112450/0_10117,pos67363_77955_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/44311/0_10559
pos69955_73265_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/112450/0_10117,pos62860_66858_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/125261/10707_16117
pos69955_73265_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/112450/0_10117,pos67031_70852_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/75325/6010_13177
pos69955_73265_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/112450/0_10117,pos62127_66870_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/54332/0_7249
pos69955_73265_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/112450/0_10117,pos61288_66870_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/57587/0_6164
pos69955_73265_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/112450/0_10117,pos63691_66527_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/4532/0_8696
pos69955_73265_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/112450/0_10117,pos65446_66870_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/94357/3540_8562
pos69955_73265_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/112450/0_10117,pos75671_78479_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/35493/0_7604
pos69955_73265_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/112450/0_10117,pos70650_74354_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/83290/4993_11561
pos9167_14020_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113252/0_5432,pos9229_13953_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/59276/0_4923
pos9167_14020_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113252/0_5432,pos7550_14005_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/9496/0_7055
pos9167_14020_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113252/0_5432,pos14129_21418_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/129674/0_9370
pos9167_14020_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113252/0_5432,pos14127_23619_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/9701/0_12475
pos9167_14020_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113252/0_5432,pos14129_22613_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/26841/0_10506
pos231158_234202_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113303/0_3115,pos230979_234713_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/48296/0_3765
pos231158_234202_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113303/0_3115,pos230534_235817_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/47815/0_9700
pos231158_234202_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113303/0_3115,pos230738_233916_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/32681/0_3386
pos231158_234202_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113303/0_3115,pos232214_236857_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/109513/0_8887
pos231158_234202_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113303/0_3115,pos225671_230633_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/8275/0_8795
pos231158_234202_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113303/0_3115,pos236838_241072_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/52011/0_12406
pos231158_234202_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113303/0_3115,pos231658_233255_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/107359/5711_11039
pos231158_234202_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113303/0_3115,pos232564_236009_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/53204/0_9684
pos231158_234202_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113303/0_3115,pos233208_236854_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/30148/0_9156
pos231158_234202_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113303/0_3115,pos236846_239192_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/74763/0_7476
pos231158_234202_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113303/0_3115,pos236843_242332_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/9502/315_11049
pos178589_183919_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113721/1836_7083,pos177088_183290_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/27147/0_6294
pos178589_183919_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113721/1836_7083,pos177867_185592_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/74763/0_8341
pos178589_183919_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113721/1836_7083,pos177961_190396_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/9066/2105_15695
pos178589_183919_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113721/1836_7083,pos176242_183348_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/141716/3051_10451
pos178589_183919_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113721/1836_7083,pos180760_185133_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/124481/3862_8228
pos178589_183919_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113721/1836_7083,pos181102_185624_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/115004/5667_10301
pos178589_183919_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113721/1836_7083,pos181287_185504_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/80193/0_4074
pos48565_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113727/1080_12653,pos49556_55642_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/44447/0_12588
pos48565_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113727/1080_12653,pos50535_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/12862/0_6279
pos48565_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113727/1080_12653,pos40248_53329_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/57963/1816_16296
pos48565_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113727/1080_12653,pos52797_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/24325/0_9793
pos48565_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113727/1080_12653,pos48026_53876_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/50328/0_8602
pos48565_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113727/1080_12653,pos56618_59832_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/60964/7119_10731
pos48565_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113727/1080_12653,pos57666_59832_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/154780/2202_11519
pos48565_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113727/1080_12653,pos35921_26280_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/22806/0_14473
pos48565_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113727/1080_12653,pos37733_40140_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/60862/3754_10021
pos48565_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113727/1080_12653,pos37733_40148_m131001_034946_42158_c100519712550000001823080809271442_s1_p0/27080/0_12255
pos48565_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113727/1080_12653,pos32125_35921_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/105806/0_8647
pos48565_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113727/1080_12653,pos43912_46819_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/58789/891_14439
pos48565_55642_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113727/1080_12653,pos78594_74057_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/59077/0_4791
pos210342_215969_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113904/1718_7795,pos209515_217115_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/44887/0_10075
pos210342_215969_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113904/1718_7795,pos209515_216437_m131001_013033_42158_c100519712550000001823080809271441_s1_p0/69067/4437_15977
pos210342_215969_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113904/1718_7795,pos211506_217146_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/47154/0_6127
pos210342_215969_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/113904/1718_7795,pos211652_217332_m130930_231120_42158_c100519712550000001823080809271440_s1_p0/139109/0_7129
